Date,Open,High,Low,Close,Volume
2018-03-05,5.648309790814437,5.827037218566351,5.614141547893258,5.8138957023620605,54242600
2018-03-06,5.913771771535861,5.947940010080967,5.745557979344611,5.756071090698242,57240800
2018-03-07,5.700876389706222,5.774469676508299,5.616769489751466,5.695619583129883,50956600
2018-03-08,5.7429305677395375,5.750815277286957,5.603628183706595,5.703505516052246,36156800
2018-03-09,5.724532378291728,5.884860992431641,5.674593710944832,5.884860992431641,45560000
2018-03-12,5.924286026972581,5.937427542919593,5.842807023887664,5.869090557098389,32363900
2018-03-13,5.900631091007438,5.924286221542319,5.798125358250713,5.811267375946045,34732800
2018-03-14,5.861203561927503,5.898000697743992,5.8060086101775905,5.882230281829834,31947600
2018-03-15,5.795497190093213,5.829665936172108,5.60099983215332,5.60099983215332,81097800
2018-03-16,5.643052861617959,5.714018250744624,5.579972682833156,5.632539749145508,57891900
2018-03-19,5.590485215657898,5.614140340792882,5.48272320173924,5.501121520996094,42218400
2018-03-20,5.566830788776265,5.627282560007485,5.548432467211692,5.5615739822387695,30106800
2018-03-21,5.585230590240084,5.806011510147859,5.572089071730943,5.795497894287109,53106300
2018-03-22,5.745559320502979,5.7928695859293375,5.671965518582336,5.708762168884277,50033300
2018-03-23,5.679850025556449,5.811267190413809,5.658823299231939,5.716646671295166,52815800
2018-03-26,5.800754355370416,5.834923103557989,5.740302571736116,5.790241241455078,30174900
2018-03-27,5.81915081769533,5.829664429561477,5.616768802438055,5.635167121887207,43568100
2018-03-28,5.587858161702005,5.627283212672508,5.516892769165066,5.572088241577148,38539300
2018-03-29,5.58785757266178,5.666707666290857,5.579972362772204,5.627282619476318,34318800
2018-04-02,5.614141062746921,5.640424092884252,5.459068778616677,5.493237018585205,37275000
2018-04-03,5.5484334373846025,5.56946016589456,5.430157776193124,5.443299293518066,39245800
2018-04-04,5.338163819135668,5.414385997150997,5.285597266557774,5.35656213760376,58475700
2018-04-05,5.558945178985596,5.606255431785609,5.5274053446633395,5.558945178985596,88599000
2018-04-06,5.514262840937686,5.593113422393799,5.474837800867921,5.593113422393799,47908900
2018-04-09,5.632539238689962,5.635167641899048,5.395988464355469,5.395988464355469,44248900
2018-04-10,5.495866469508097,5.653567186977,5.456441415470062,5.624655246734619,58545100
2018-04-11,5.611512686402438,5.756071358118231,5.606255879823076,5.729787826538086,62378300
2018-04-12,5.727160802522157,5.7665858552777856,5.698248863220216,5.698248863220215,36238700
2018-04-13,5.687734990915062,5.714018525334304,5.5352910928635195,5.572088241577148,43347800
2018-04-16,5.5326627017936625,5.582601367171413,5.414387548614853,5.419644355773926,48474200
2018-04-17,5.440669497574812,5.540546297907514,5.419642776382844,5.52740478515625,36570400
2018-04-18,5.611512686402438,5.748186649565855,5.600999073243713,5.729787826538086,65237400
2018-04-19,5.800752622038312,5.887487916518595,5.763955982354743,5.834921360015869,62475200
2018-04-20,5.798124939815036,5.9032585672068905,5.756071488858295,5.8769755363464355,61494800
2018-04-23,5.806010696482731,5.908515930175782,5.766585645163612,5.908515930175781,37023300
2018-04-24,5.940054464809246,5.984736309727962,5.842805566580307,5.887487411499023,46710300
2018-04-25,5.784982847279801,5.816522681692631,5.695619147582404,5.711389064788818,68160600
2018-04-26,5.782354487541423,5.9479398727417,5.774469278220788,5.947939872741699,56674700
2018-04-27,6.003135702067039,6.026790830157335,5.955825445886447,5.968966960906982,37858300
2018-04-30,5.974223750273257,6.050445940859979,5.947940218991055,6.037303924560547,23681500
2018-05-02,5.958454648027279,6.026791638192934,5.916401192743295,5.940056324005127,31778100
2018-05-03,5.924286080901049,5.9505691130343275,5.77447009063116,5.900630950927734,48855700
2018-05-04,5.90062941572848,5.95056756484239,5.853319168090821,5.85331916809082,33599400
2018-05-07,5.932170277730048,6.0898709634946835,5.911143553049207,5.953197002410889,47815100
2018-05-08,6.060959012065873,6.084614139930057,5.919028746197429,6.021533966064453,81198700
2018-05-09,6.124040082937019,6.5182916033316785,6.103013355235306,6.513035297393799,118032300
2018-05-10,6.607654813692048,6.962481255047394,6.549831442284397,6.767983913421631,126907200
2018-05-11,6.789010059092554,6.915170404823391,6.681248034449549,6.68650484085083,72996400
2018-05-14,6.794267631679532,6.959853041459647,6.783754017691356,6.896772861480713,66938700
2018-05-15,6.925684056307882,7.070242723933953,6.804780014986391,7.0413312911987305,75230200
2018-05-16,7.062359300659322,7.235829933901685,7.05447408957858,7.199032783508301,64486500
2018-05-17,7.1885178673439425,7.2542264392551,6.694389125834732,6.820549964904785,112487000
2018-05-18,6.5734849741083075,6.878372678912313,6.560342960175721,6.741698741912842,83206900
2018-05-21,6.859976472362786,6.909915138045603,6.555088673708149,6.584000110626221,75971900
2018-05-22,6.533961202425117,6.660374379217051,6.3601436494454395,6.507625102996826,88109900
2018-05-23,6.381212815447099,6.4470528168503565,6.128387451171875,6.128387451171875,74622500
2018-05-24,5.280369490114968,5.464721750081666,5.175025556842353,5.288270473480225,240343800
2018-05-25,5.438383201873457,5.601666601947163,5.1776568955990365,5.214527130126953,131188100
2018-05-28,5.056511907265963,5.056511907265963,4.4534173011779785,4.4534173011779785,134504900
2018-05-29,4.740480699311121,5.119719295905445,4.6351367842347555,5.08284854888916,181509800
2018-05-30,4.843189457603196,5.259298170353583,4.774715808376012,4.998571872711182,125430000
2018-06-01,5.151321413547026,5.201359953751517,3.924063864644873,4.255897521972656,216954700
2018-06-04,4.553495254697052,4.645670865262252,4.490288404138909,4.616701602935791,93547600
2018-06-05,4.5719293582140335,4.6878073863418175,4.369142055511475,4.369142055511475,67006400
2018-06-06,4.337538474219133,4.392844328476846,4.179522644767226,4.300668239593506,69496800
2018-06-07,4.213760527783691,4.255898092875976,3.9319653728592607,4.150554180145264,118752700
2018-06-08,4.163721340501219,4.263798161747054,3.9662013580538296,4.016239643096924,91461500
2018-06-11,4.082080184021394,4.161088237815034,3.9846370097677863,4.058377742767334,44872500
2018-06-12,4.076812670276243,4.1294848710855385,4.013606330696688,4.071545600891113,69592600
2018-06-13,4.0610110676269935,4.082079846743218,3.8819261939794263,3.995171070098877,72301200
2018-06-14,4.037308989735629,4.095248263071576,3.963568256227857,3.976736307144165,57324600
2018-06-15,3.9583003803039247,3.9688347693277413,3.8108189339704897,3.9424989223480225,75239300
2018-06-18,3.8898262104813854,3.9214293713233426,3.8187189102172847,3.818718910217285,47363800
2018-06-19,3.7555133065176403,4.14001888034449,3.7318108685648084,4.061010837554932,97301500
2018-06-20,4.17162152900478,4.340171731447243,4.161087141352126,4.269064426422119,88397300
2018-06-21,4.237462660416404,4.298035343007868,3.976736307144165,3.976736307144165,67884300
2018-06-22,4.0583772068741135,4.1294845212468445,3.9530333164993046,3.9793691635131836,52184500
2018-06-25,4.0030718015964775,4.158454236030625,3.966201563703397,4.134751796722412,60347200
2018-06-26,4.187424393387181,4.245363921704753,4.089981212034213,4.224295139312744,59595900
2018-06-27,4.240096535093216,4.471853137828824,4.229561892900086,4.358608245849609,78095000
2018-06-28,4.403378062131645,4.495554142561895,4.300667845196945,4.371775150299072,94960700
2018-06-29,4.43761582570403,4.527158260345459,4.406012406640282,4.527158260345459,75735100
2018-07-02,4.474486534564892,4.603532879905943,4.450784093347213,4.6008992195129395,54545600
2018-07-03,4.672005789832421,4.711509684718995,4.598264817676681,4.608799457550049,57456700
2018-07-04,4.57719698874839,4.8589926359241,4.540326746189806,4.637770175933838,54211000
2018-07-05,4.898495297491036,4.951166987465367,4.648303137575387,4.703608989715576,76084700
2018-07-06,4.732579472497507,4.764182896545298,4.64830434479591,4.724678993225098,33878700
2018-07-10,4.830023117492166,4.832656778139801,4.621968447203702,4.674640655517578,70886200
2018-07-11,4.606166570728264,4.7615490187064875,4.556128027569337,4.585097789764404,85806300
2018-07-12,4.640402374039754,4.745746249807903,4.614066279517911,4.727311134338379,49397900
2018-07-13,4.737846290156063,4.7878848302819925,4.682540931847929,4.769449710845947,44951900
2018-07-16,4.727311274463135,4.735211751430414,4.635135192064056,4.70887565612793,62798900
2018-07-17,4.685174017615383,4.845823254659207,4.664104738192697,4.816854000091553,40884300
2018-07-18,4.806318558883395,4.845822446574764,4.724677124012008,4.753646373748779,40643800
2018-07-19,4.698342771875805,4.845824241638184,4.672006669552681,4.845824241638184,60404900
2018-07-20,5.04861060641112,5.130252055837815,4.985404274372458,5.080214023590088,98035200
2018-07-23,5.082847924607093,5.127619145805614,5.05914548383615,5.0723137855529785,35231500
2018-07-24,5.153954214520156,5.232962502036762,5.143420077576157,5.177656650543213,39934600
2018-07-25,5.214527198002873,5.267199392859176,5.164489165440592,5.256664752960205,48759900
2018-07-26,5.254031015270244,5.254031015270244,5.101282269833254,5.11181640625,48144300
2018-07-27,5.161856621155184,5.217161985620715,5.1486883184352585,5.20662784576416,36509400
2018-07-30,5.2540331466125405,5.293537053259067,5.188193134761854,5.238231182098389,37053900
2018-07-31,5.167123435746478,5.211894655966846,5.127619033778424,5.1934590339660645,38641200
2018-08-01,5.159221879841866,5.269833087921143,5.146054082199756,5.269833087921143,39141700
2018-08-02,5.264568035058814,5.47262274317149,5.254033892872583,5.375179290771484,69008900
2018-08-03,5.635902470255331,5.675406359773166,5.5542610316092444,5.559528350830078,86908000
2018-08-06,5.57006308045686,5.65433818769309,5.525291866947706,5.541093826293945,44528300
2018-08-07,5.617469401773343,5.651705984542899,5.417315719337574,5.454185962677002,69136700
2018-08-08,5.480521700576586,5.548995363868785,5.29880365424816,5.304070472717285,58211500
2018-08-09,5.3356721774859075,5.359374611084508,5.214526349946485,5.356740951538086,51253100
2018-08-10,5.293535288855177,5.306703085908547,5.098648979013609,5.159221649169922,61789800
2018-08-13,5.135520576236265,5.277735233306886,5.074947889996286,5.277735233306885,58306700
2018-08-14,5.354299952348153,5.362220191851179,5.20908935069168,5.275094032287598,55180600
2018-08-15,5.18532784676469,5.193248590182177,5.029556751251221,5.029556751251221,65651700
2018-08-16,5.100841395311047,5.108762137896263,4.955631306278825,5.003154754638672,51201600
2018-08-17,4.95035068455841,4.979392903052047,4.857944037731511,4.873785018920898,68328400
2018-08-20,4.850023746577861,4.886986203479396,4.776098329199084,4.847383499145508,56315600
2018-08-21,4.823622571891694,4.8922675057345115,4.659930729101008,4.678411960601807,68735300
2018-08-22,4.67313119730012,4.852663490522034,4.659929960138114,4.844743251800537,56623700
2018-08-23,4.844743606166766,4.88962680864913,4.720654485646014,4.739136219024658,56284100
2018-08-24,4.8447427740988624,4.868504495071811,4.765536869663816,4.831541538238525,37893000
2018-08-27,4.8605848304627735,4.952991487656042,4.8315426087111195,4.93979024887085,35428000
2018-08-28,4.952990878650449,4.976752601966353,4.842103004368137,4.844743251800537,38079200
2018-08-29,4.884346255736129,5.098201275121206,4.87114552134011,5.0955610275268555,71434300
2018-08-30,5.055958170045991,5.158925808853296,4.931869558264962,4.9635515213012695,63981900
2018-08-31,5.003154385114284,5.129883235663418,4.992593395780679,5.085000038146973,75767400
2018-09-03,5.013716220156742,5.050678685620274,4.952992025873564,5.016356468200684,25401600
2018-09-04,5.050676644567975,5.066518126429848,4.916027573771393,4.923947811126709,39759800
2018-09-05,4.900187538035243,4.96355197345576,4.813061376385061,4.950351238250732,53967300
2018-09-06,5.0137152671813965,5.021636009807696,4.879065663988679,5.0137152671813965,54304300
2018-09-10,5.111402007905297,5.174766433179864,5.029555851296921,5.085000038146973,58578100
2018-09-11,4.982033636414034,4.987313628274983,4.8658652546852155,4.8843464851379395,56495200
2018-09-12,4.966191792816721,5.074439423602718,4.921308591985279,5.003154754638672,59695700
2018-09-13,5.024276666368772,5.050678136787618,4.916029026209042,4.93979024887085,36808700
2018-09-14,4.963551971810131,5.0057949287431365,4.879066057944119,4.960912227630615,55756300
2018-09-17,4.9186684905937,5.1457247490253035,4.9186684905937,5.121963024139404,71289500
2018-09-18,5.148365232679579,5.346379280090332,5.1404444894958745,5.346379280090332,72959100
2018-09-19,5.261893297398717,5.4018229000935785,5.235491324045198,5.275094032287598,60563700
2018-09-20,5.349019406338124,5.37278113177383,5.214369796727711,5.246052265167236,56206900
2018-09-21,5.319977283849529,5.359579992448754,5.267173840242482,5.3173370361328125,58517300
2018-09-24,5.333177992072069,5.388621677882202,5.259252574082848,5.280374050140381,54332900
2018-09-25,5.201167730567422,5.319975823757669,5.156284538853162,5.301494598388672,54462300
2018-09-26,5.343739007860885,5.359579990579898,5.2724538302616795,5.330538272857666,60060800
2018-09-27,5.4123829349172805,5.6658406257629395,5.404462193237478,5.6658406257629395,104177300
2018-09-28,5.578713865512163,5.7925693350690555,5.549672156378061,5.568153381347656,91254600
2018-10-01,5.6103967768805365,5.639438991928597,5.491588173116335,5.544392108917236,56540400
2018-10-02,5.8084123019140685,6.02490758895874,5.782010327099302,6.02490758895874,127231800
2018-10-03,6.666471953156995,6.711355150806425,6.193878254167356,6.281004905700684,152189200
2018-10-04,6.191238123276298,6.473738024639172,6.127873198200377,6.341728687286377,99743300
2018-10-05,6.465818744230061,6.492220718381962,6.2466832148480975,6.325888633728027,104693400
2018-10-08,7.1126631553103845,7.120583393171532,6.7984807950431305,7.022896766662598,188109000
2018-10-09,6.991214388020187,7.128504219777769,6.938410955204265,7.0809807777404785,90128800
2018-10-10,6.946332381849268,6.967453859305175,6.7720800669440955,6.877687454223633,82688000
2018-10-11,7.009694053196968,7.062497977825885,6.616306375795732,6.67703104019165,119307500
2018-10-15,6.838083688953387,6.896168120652126,6.7456770505400305,6.8037614822387695,92331900
2018-10-16,6.91729038843894,7.057219982147217,6.888248169257649,7.057219982147217,74144800
2018-10-17,6.980654716351854,7.030817907836211,6.933131268776595,6.98329496383667,80990300
2018-10-18,6.941051288004626,6.954252020477533,6.785280227661133,6.785280227661133,56268900
2018-10-19,6.941051856027193,6.954252589580385,6.785280782936138,6.843364715576172,61858300
2018-10-22,6.935769652973958,7.02289578226368,6.935769652973958,7.0044145584106445,63678000
2018-10-23,6.9040889734462105,6.991215125175964,6.814322574260924,6.917290210723877,77457300
2018-10-24,6.972734718267965,7.12586556370469,6.780001163482665,6.780001163482666,93377100
2018-10-25,6.9120102419865725,7.033458612732041,6.782641128271542,6.948972702026367,79732200
2018-10-26,7.036099669580634,7.286917686462402,6.896170052722556,7.286917686462402,110184900
2018-10-29,7.062500857296175,7.199790714445721,6.856566071571858,6.975374698638916,160890100
2018-10-30,7.049298285212444,7.39252233505249,6.975372880574696,7.39252233505249,107525500
2018-10-31,7.461168558309215,7.479649786825977,7.207710343230988,7.292196750640869,84131500
2018-11-01,7.329159129117931,7.397804051141364,7.157547075847202,7.212990760803223,98037100
2018-11-05,7.260513531270425,7.434765815734863,7.236751810336579,7.434765815734863,60389900
2018-11-06,7.207710691943308,7.471729405986297,7.125865031591187,7.178668975830078,95344400
2018-11-07,7.289557597323856,7.300118085100348,6.933132196397093,6.943692684173584,95817100
2018-11-08,7.075700252593946,7.136424930252697,6.692873477935791,6.692873477935791,119096300
2018-11-09,6.653271776420861,6.790561124615809,6.515981924650182,6.721916198730469,94206400
2018-11-12,6.743036685779892,6.843363553037635,6.6770320220752755,6.687592506408691,63162600
2018-11-13,6.6849533487250925,6.6849533487250925,6.323248014687313,6.399813175201416,112776300
2018-11-14,6.399812507235254,6.650630445434536,6.312686366184829,6.626868724822998,104423900
2018-11-16,6.703436475142817,6.875049080192804,6.645352526458354,6.8116841316223145,100628900
2018-11-19,6.748318316969044,6.941052364566041,6.7139961050706916,6.8644866943359375,79946400
2018-11-21,6.626869703996482,6.727196591954913,6.603107979873957,6.645350933074951,77228100
2018-11-22,6.701015020424553,6.722220743360718,6.64534968172692,6.666555404663086,31253600
2018-11-23,6.534019544416846,6.573780211934062,6.364373760031755,6.459799766540527,77961200
2018-11-26,6.573782634051033,6.624146434441069,6.374978717631128,6.427993297576904,62111600
2018-11-27,6.459801093173352,6.812346627240191,6.433293807523369,6.767284393310547,90759000
2018-11-28,6.759333608588751,6.857410436347039,6.640051048556311,6.727524757385254,92811300
2018-11-29,6.616192960747493,6.759331998694485,6.594987233523986,6.671858310699463,65584300
2018-11-30,6.655954013312875,6.775236037050507,6.645350897113401,6.7487287521362305,90874500
2018-12-03,6.971390657095852,7.032357577372246,6.83885470919985,6.875965118408203,90530000
2018-12-04,6.95813669445946,6.979342424162053,6.71692132949829,6.716921329498291,66867500
2018-12-05,6.751378673253586,6.817646624326064,6.6135417192669355,6.775235176086426,54183300
2018-12-06,6.62414413802705,6.658603754720926,6.4438952354003005,6.518115520477295,99037200
2018-12-07,6.499560848254896,6.751378762301061,6.481005902603367,6.565828800201416,87994700
2018-12-10,6.565830043375765,6.600289162455332,6.213284492492676,6.213284492492676,73871100
2018-12-11,6.340516994397103,6.380277660258757,6.115205880401996,6.173521995544434,64017600
2018-12-12,6.292805438469927,6.335216892541388,6.149666907374848,6.176173686981201,63296400
2018-12-13,6.173524117157087,6.215935576062679,6.086049914381772,6.192079067230225,61946100
2018-12-14,6.117858534438257,6.184126499718388,6.086049688646636,6.109906196594238,45231700
2018-12-17,6.154969104423542,6.168223002275611,6.043638890388695,6.062194347381592,53832000
2018-12-18,6.038336367985886,6.043637420252708,5.83158016204834,5.83158016204834,74740000
2018-12-19,5.964115121391382,6.109904399902784,5.847483395231679,5.8978471755981445,171157500
2018-12-20,5.913752801668818,5.916403580825383,5.659284069651757,5.696393966674805,141767000
2018-12-21,5.672536768243282,5.826278401488548,5.632776096911369,5.712297439575195,90384300
2018-12-26,5.645551431202375,5.944417476654053,5.598939281279435,5.944417476654053,77104200
2018-12-27,5.900546470432614,6.0266731394173325,5.8347411836179,5.941674709320068,74083700
2018-12-28,6.0623169695875,6.25973279658647,6.054091114014018,6.218604564666748,61634700
2019-01-02,6.18296045059453,6.635372624567612,6.10892983350296,6.596985816955566,104534800
2019-01-03,6.569566603632334,6.805369254081117,6.5256964160568245,6.7587571144104,95206400
2019-01-04,6.813595620635612,6.838272668366631,6.7094035251104325,6.777950763702393,72119800
2019-01-07,6.813596115061131,7.106978233848032,6.7724678735162875,6.884885311126709,121711900
2019-01-08,6.964398517376355,6.9698824213325805,6.791659726546202,6.84375524520874,68761800
2019-01-09,6.936979282246031,6.991817273976563,6.8958510499350565,6.98633337020874,70177600
2019-01-10,6.926013946533203,6.967142190416886,6.873917892027741,6.926013946533203,54763700
2019-01-11,6.895852788793574,6.906820599094863,6.810854350854504,6.851982593536377,53980700
2019-01-14,6.805368962182445,6.879400096655953,6.761498776488633,6.813594818115234,46577300
2019-01-15,6.808111190795898,6.887626232455555,6.77246685958653,6.808111190795898,53731500
2019-01-16,6.799884519940833,6.827303514572414,6.761498241240915,6.805368423461914,40425000
2019-01-17,6.786176475538102,6.93698018802716,6.766983332818468,6.898593902587891,50359400
2019-01-18,6.97536666938489,7.008269048797587,6.931496481518699,6.9643988609313965,67021300
2019-01-21,6.939722439876688,7.000044345855712,6.882143009231915,7.000044345855713,45336500
2019-01-22,6.926014278538663,6.991819576501797,6.860208980575528,6.890369415283203,61307000
2019-01-23,6.9452048304218605,7.002784771487143,6.89859269640666,6.972623825073242,52931600
2019-01-24,6.964399350205236,7.002786159515382,6.942464254731123,7.002786159515381,40109000
2019-01-28,6.9342391729281525,7.00004446174329,6.783434928457926,6.791660785675049,65079900
2019-01-29,6.923271467238225,7.008269901195373,6.884885178929956,6.956174373626709,59419200
2019-01-30,7.076815708964392,7.109718608683411,6.98359143656333,7.024720191955566,62607500
2019-01-31,7.093267015018833,7.11794353468083,7.008268080173771,7.013751983642578,63253600
2019-02-01,6.991818268851887,7.08778450654856,6.956173935236854,7.074074745178223,47957400
2019-02-04,7.0850409010841515,7.161813977922403,7.019235630782993,7.137136936187744,53874900
2019-02-05,7.104234821196834,7.156330862032316,7.0768158248111135,7.1508469581604,40989100
2019-02-06,7.074072633420708,7.08504043924286,6.942462101397478,6.989074230194092,64527000
2019-02-07,7.01923618296437,7.087783410292198,6.761498461779061,6.87939977645874,55614100
2019-02-08,6.79988706521214,6.931498184112429,6.780693918677978,6.890369415283203,40153900
2019-02-11,6.901337745518092,6.901337745518092,6.728598890743983,6.810855388641357,39617300
2019-02-12,6.942462403588451,7.087782699214862,6.9177853623882335,7.052137851715088,72467200
2019-02-13,7.1343966601577105,7.186492184522802,7.087784517375207,7.142621994018555,69042200
2019-02-14,7.17552341860106,7.38939094543457,7.1289112854312116,7.38939094543457,81125500
2019-02-15,7.36471585373068,7.408586046807903,7.323587090118574,7.359231948852539,63841800
2019-02-18,7.290684816520244,7.345522820179045,7.241330717822115,7.337296962738037,43379000
2019-02-19,7.364715367729502,7.512777128850973,7.359231463213247,7.507293224334717,58041900
2019-02-20,7.540197291720217,7.584067488670487,7.367458456600278,7.4140706062316895,55114500
2019-02-21,7.4524568921483105,7.537455333303025,7.353748687598319,7.512778282165527,46559400
2019-02-22,7.553905355291087,7.595034116126559,7.438745975494385,7.438745975494385,36602000
2019-02-25,7.403100637997384,7.411326493643522,7.301650510257075,7.3208441734313965,54190800
2019-02-26,7.33729650513546,7.441488078020349,7.285200457206051,7.287942409515381,46504200
2019-02-27,7.359232565738414,7.471650010293907,7.3016526056392115,7.425037860870361,49131400
2019-02-28,7.6005179557536575,7.608743813011319,7.29342660643627,7.419553279876709,93065100
2019-03-01,7.441486918398332,7.47164786612699,7.301650510257075,7.3208441734313965,41978700
2019-03-06,7.279717006598899,7.337296962738036,7.257781909730171,7.337296962738037,18423400
2019-03-07,7.348264110709188,7.378425064448496,7.2632656773221695,7.340038776397705,32835300
2019-03-08,7.2632636944867945,7.334552869243778,7.189232568049872,7.312617778778076,49564400
2019-03-11,7.408584458710138,7.6169680926449885,7.405842506858829,7.6087422370910645,66742800
2019-03-12,7.619710022790638,7.666321635208575,7.471647761084817,7.540194988250732,64287300
2019-03-13,7.564872635702371,7.712934386252756,7.545679494239717,7.704709053039551,61057200
2019-03-14,7.718418044913075,7.732127804788882,7.652612766430795,7.729385852813721,42777800
2019-03-15,7.72116206753708,7.784225410956424,7.707452826958615,7.7458391189575195,61041100
2019-03-18,7.773257789885853,7.893901089106154,7.7485807395232005,7.880191326141357,91920600
2019-03-19,7.910351848740961,8.088574573736986,7.841804606590648,8.006318092346191,69423600
2019-03-20,8.006317371713116,8.11599284468715,7.924060374752161,7.943253517150879,68878000
2019-03-21,7.9076108351874455,7.943255175229205,7.65535693320463,7.830837726593018,80121300
2019-03-22,7.660839196513734,7.715676671205276,7.403101444244385,7.403101444244385,104731100
2019-03-25,7.35648860590445,7.564872245119971,7.353746653983658,7.4963250160217285,104772900
2019-03-26,7.60599962046204,7.863737319246027,7.600515717238726,7.850027561187744,91549100
2019-03-27,7.734869080418253,7.734869080418253,7.496325016021728,7.4963250160217285,66415400
2019-03-28,7.471647042817667,7.693739891052246,7.389390587315612,7.693739891052246,69412700
2019-03-29,7.800673910773465,7.822609000438932,7.605999532390377,7.693739891052246,51587400
2019-04-01,7.786964945421363,7.792448849139322,7.641645157712349,7.6772894859313965,42289800
2019-04-02,7.7156747630089315,7.759544941102006,7.638902212832938,7.756803512573242,38460600
2019-04-03,7.8226101677967215,7.8308355007901085,7.55116319656372,7.551163196563721,55120900
2019-04-04,7.614228003367598,7.806159973144531,7.504552517355927,7.806159973144531,52248100
2019-04-05,7.825352346383759,7.921318053911264,7.734869497045454,7.891157627105713,54708900
2019-04-08,7.967930163808491,8.058412489839968,7.94599507031522,8.020026206970215,55270000
2019-04-09,7.959704600577622,8.01728402321825,7.860996421223555,7.995348930358887,43863700
2019-04-10,8.102282706640107,8.107766610777075,7.891157627105713,7.891157627105713,62005200
2019-04-11,7.86922193226922,7.86922193226922,7.641645157712349,7.6772894859313965,56126400
2019-04-12,7.257781426254596,7.394875903295118,7.011011472176443,7.082300662994385,227307600
2019-04-15,7.224877682678367,7.287941004715283,7.005526246978818,7.109718322753906,117567200
2019-04-16,7.115201339179387,7.419550627267777,7.027460462054961,7.326326370239258,95149300
2019-04-17,7.436003367144392,7.496324738245047,7.189232933155725,7.334553241729736,103988400
2019-04-18,7.501808802374877,7.647128591083981,7.471647854692378,7.5676140785217285,100942100
2019-04-22,7.592290855066198,7.647128321770405,7.490840731053979,7.523743629455566,45321900
